location,date,total_cases,new_cases,new_cases_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,stringency_index,population,population_density
Luxembourg,6/14/2020,4063,8,4,6490.664,12.78,6.39,37.96,625976,231.447
Luxembourg,6/15/2020,4070,7,4.429,6501.847,11.183,7.075,37.96,625976,231.447
Luxembourg,6/16/2020,4072,2,4.571,6505.042,3.195,7.303,37.96,625976,231.447
Luxembourg,6/17/2020,4075,3,4.143,6509.834,4.793,6.618,37.96,625976,231.447
Luxembourg,6/18/2020,4085,10,5.143,6525.809,15.975,8.216,37.96,625976,231.447
Luxembourg,6/19/2020,4091,6,5.571,6535.394,9.585,8.9,37.96,625976,231.447
Luxembourg,6/20/2020,4099,8,6.286,6548.174,12.78,10.041,37.96,625976,231.447
Luxembourg,6/21/2020,4105,6,6,6557.759,9.585,9.585,37.96,625976,231.447
Luxembourg,6/22/2020,4120,15,7.143,6581.722,23.963,11.411,37.96,625976,231.447
Luxembourg,6/23/2020,4121,1,7,6583.319,1.598,11.183,37.96,625976,231.447
Luxembourg,6/24/2020,4133,12,8.286,6602.49,19.17,13.236,37.96,625976,231.447
Luxembourg,6/25/2020,4140,7,7.857,6613.672,11.183,12.552,37.96,625976,231.447
Luxembourg,6/26/2020,4151,11,8.571,6631.245,17.573,13.693,24.07,625976,231.447
Luxembourg,6/27/2020,4173,22,10.571,6666.39,35.145,16.888,24.07,625976,231.447
Luxembourg,6/28/2020,4217,44,16,6736.68,70.29,25.56,24.07,625976,231.447
Luxembourg,6/29/2020,4242,25,17.429,6776.618,39.938,27.842,24.07,625976,231.447
Luxembourg,6/30/2020,4256,14,19.286,6798.983,22.365,30.809,24.07,625976,231.447
Luxembourg,7/1/2020,4299,43,23.714,6867.675,68.693,37.884,24.07,625976,231.447
Luxembourg,7/2/2020,4345,46,29.286,6941.161,73.485,46.784,24.07,625976,231.447
Luxembourg,7/3/2020,4395,50,34.857,7021.036,79.875,55.684,24.07,625976,231.447
Luxembourg,7/4/2020,4447,52,39.143,7104.106,83.07,62.531,24.07,625976,231.447
Luxembourg,7/5/2020,4476,29,37,7150.434,46.328,59.108,24.07,625976,231.447
Luxembourg,7/6/2020,4522,46,40,7223.919,73.485,63.9,24.07,625976,231.447
Luxembourg,7/7/2020,4542,20,40.857,7255.869,31.95,65.27,24.07,625976,231.447
Luxembourg,7/8/2020,4603,61,43.429,7353.317,97.448,69.377,24.07,625976,231.447
Luxembourg,7/9/2020,4650,47,43.571,7428.4,75.083,69.606,24.07,625976,231.447
Luxembourg,7/10/2020,4719,69,46.286,7538.628,110.228,73.942,24.07,625976,231.447
Luxembourg,7/11/2020,4777,58,47.143,7631.283,92.655,75.311,24.07,625976,231.447
Luxembourg,7/12/2020,4842,65,52.286,7735.121,103.838,83.527,24.07,625976,231.447
Luxembourg,7/13/2020,4925,83,57.571,7867.714,132.593,91.971,24.07,625976,231.447
Luxembourg,7/14/2020,4956,31,59.143,7917.236,49.523,94.481,24.07,625976,231.447
Luxembourg,7/15/2020,5056,100,64.714,8076.987,159.751,103.381,24.07,625976,231.447
Luxembourg,7/16/2020,5056,0,58,8076.987,0,92.655,11.11,625976,231.447
Luxembourg,7/17/2020,5122,66,57.571,8182.422,105.435,91.971,11.11,625976,231.447
Luxembourg,7/18/2020,5285,163,72.571,8442.816,260.393,115.933,11.11,625976,231.447
Luxembourg,7/19/2020,5409,124,81,8640.906,198.091,129.398,19.44,625976,231.447
Luxembourg,7/20/2020,5483,74,79.714,8759.122,118.215,127.344,19.44,625976,231.447
Luxembourg,7/21/2020,5605,122,92.714,8954.017,194.896,148.112,19.44,625976,231.447
Luxembourg,7/22/2020,5725,120,95.571,9145.718,191.701,152.676,19.44,625976,231.447
Luxembourg,7/23/2020,5854,129,114,9351.796,206.078,182.116,19.44,625976,231.447
Luxembourg,7/24/2020,5952,98,118.571,9508.352,156.556,189.418,19.44,625976,231.447
Luxembourg,7/25/2020,6056,104,110.143,9674.492,166.141,175.954,19.44,625976,231.447
Luxembourg,7/26/2020,6189,133,111.429,9886.961,212.468,178.008,19.44,625976,231.447
Luxembourg,7/27/2020,6272,83,112.714,10019.553,132.593,180.062,19.44,625976,231.447
Luxembourg,7/28/2020,6321,49,102.286,10097.831,78.278,163.402,22.22,625976,231.447
Luxembourg,7/29/2020,6375,54,92.857,10184.097,86.265,148.34,22.22,625976,231.447
Luxembourg,7/30/2020,6533,158,97,10436.502,252.406,154.958,22.22,625976,231.447
Luxembourg,7/31/2020,6616,83,94.857,10569.095,132.593,151.535,22.22,625976,231.447
Luxembourg,8/1/2020,6695,79,91.286,10695.298,126.203,145.829,22.22,625976,231.447
Luxembourg,8/2/2020,6695,0,72.286,10695.298,0,115.477,22.22,625976,231.447
Luxembourg,8/3/2020,6695,0,60.429,10695.298,0,96.535,22.22,625976,231.447
Luxembourg,8/4/2020,6864,169,77.571,10965.277,269.978,123.921,22.22,625976,231.447
Luxembourg,8/5/2020,6917,53,77.429,11049.944,84.668,123.693,22.22,625976,231.447
Luxembourg,8/6/2020,7007,90,67.714,11193.72,143.775,108.174,22.22,625976,231.447
Luxembourg,8/7/2020,7073,66,65.286,11299.155,105.435,104.294,31.48,625976,231.447
Luxembourg,8/8/2020,7113,40,59.714,11363.055,63.9,95.394,31.48,625976,231.447
Luxembourg,8/9/2020,7113,0,59.714,11363.055,0,95.394,31.48,625976,231.447
Luxembourg,8/10/2020,7113,0,59.714,11363.055,0,95.394,31.48,625976,231.447
Luxembourg,8/11/2020,7216,103,50.286,11527.599,164.543,80.332,31.48,625976,231.447
Luxembourg,8/12/2020,7242,26,46.429,11569.134,41.535,74.17,34.26,625976,231.447
Luxembourg,8/13/2020,7300,58,41.857,11661.789,92.655,66.867,34.26,625976,231.447
Luxembourg,8/14/2020,7368,68,42.143,11770.419,108.63,67.323,34.26,625976,231.447
Luxembourg,8/15/2020,7405,37,41.714,11829.527,59.108,66.639,34.26,625976,231.447
Luxembourg,8/16/2020,7439,34,46.571,11883.842,54.315,74.398,34.26,625976,231.447
Luxembourg,8/17/2020,7439,0,46.571,11883.842,0,74.398,34.26,625976,231.447
Luxembourg,8/18/2020,7469,30,36.143,11931.767,47.925,57.738,34.26,625976,231.447
Luxembourg,8/19/2020,7499,30,36.714,11979.693,47.925,58.651,34.26,625976,231.447
Luxembourg,8/20/2020,7566,67,38,12086.725,107.033,60.705,34.26,625976,231.447
Luxembourg,8/21/2020,7637,71,38.429,12200.148,113.423,61.39,39.81,625976,231.447
Luxembourg,8/22/2020,7704,67,42.714,12307.181,107.033,68.236,39.81,625976,231.447
Luxembourg,8/23/2020,7704,0,37.857,12307.181,0,60.477,39.81,625976,231.447
Luxembourg,8/24/2020,7704,0,37.857,12307.181,0,60.477,39.81,625976,231.447
Luxembourg,8/25/2020,7794,90,46.429,12450.957,143.775,74.17,43.52,625976,231.447
Luxembourg,8/26/2020,7838,44,48.429,12521.247,70.29,77.365,43.52,625976,231.447
Luxembourg,8/27/2020,7928,90,51.714,12665.022,143.775,82.614,43.52,625976,231.447
Luxembourg,8/28/2020,6543,-1385,-156.286,10452.477,-2212.545,-249.667,43.52,625976,231.447
Luxembourg,8/29/2020,6580,37,-160.571,10511.585,59.108,-256.514,43.52,625976,231.447
Luxembourg,8/30/2020,6580,0,-160.571,10511.585,0,-256.514,43.52,625976,231.447
Luxembourg,8/31/2020,6625,45,-154.143,10583.473,71.888,-246.244,43.52,625976,231.447
Luxembourg,9/1/2020,6677,52,-159.571,10666.543,83.07,-254.916,43.52,625976,231.447
Luxembourg,9/2/2020,6677,0,-165.857,10666.543,0,-264.958,43.52,625976,231.447
Luxembourg,9/3/2020,6745,68,-169,10775.173,108.63,-269.978,43.52,625976,231.447
Luxembourg,9/4/2020,6745,0,28.857,10775.173,0,46.099,43.52,625976,231.447
Luxembourg,9/5/2020,6854,109,39.143,10949.302,174.128,62.531,43.52,625976,231.447
Luxembourg,9/6/2020,6854,0,39.143,10949.302,0,62.531,43.52,625976,231.447
Luxembourg,9/7/2020,6896,42,38.714,11016.397,67.095,61.846,43.52,625976,231.447
Luxembourg,9/8/2020,6950,54,39,11102.662,86.265,62.303,43.52,625976,231.447
Luxembourg,9/9/2020,6974,24,42.429,11141.002,38.34,67.78,43.52,625976,231.447
Luxembourg,9/10/2020,7023,49,39.714,11219.28,78.278,63.444,43.52,625976,231.447
Luxembourg,9/11/2020,7088,65,49,11323.118,103.838,78.278,43.52,625976,231.447
Luxembourg,9/12/2020,7159,71,43.571,11436.541,113.423,69.606,43.52,625976,231.447
Luxembourg,9/13/2020,7159,0,43.571,11436.541,0,69.606,,625976,231.447
Luxembourg,9/14/2020,7194,35,42.571,11492.453,55.913,68.008,,625976,231.447
Luxembourg,9/15/2020,7244,50,42,11572.329,79.875,67.095,,625976,231.447
Luxembourg,9/16/2020,7284,40,44.286,11636.229,63.9,70.747,,625976,231.447
Luxembourg,9/17/2020,7394,110,53,11811.954,175.726,84.668,,625976,231.447
Luxembourg,9/18/2020,7541,147,64.714,12046.788,234.833,103.381,,625976,231.447
Luxembourg,9/19/2020,7718,177,79.857,12329.546,282.758,127.572,,625976,231.447
Luxembourg,9/20/2020,7718,0,79.857,12329.546,0,127.572,,625976,231.447
Luxembourg,9/21/2020,7804,86,87.143,12466.932,137.385,139.211,,625976,231.447
Luxembourg,9/22/2020,7916,112,96,12645.852,178.921,153.361,,625976,231.447
Luxembourg,9/23/2020,8016,100,104.571,12805.603,159.751,167.053,,625976,231.447
Netherlands,12/31/2019,0,0,,0,0,,,17134873,508.544
Netherlands,1/1/2020,0,0,,0,0,,0,17134873,508.544
Netherlands,1/2/2020,0,0,,0,0,,0,17134873,508.544
Netherlands,1/3/2020,0,0,,0,0,,0,17134873,508.544
Netherlands,1/4/2020,0,0,,0,0,,0,17134873,508.544
Netherlands,1/5/2020,0,0,,0,0,,0,17134873,508.544
Netherlands,1/6/2020,0,0,0,0,0,0,0,17134873,508.544
Netherlands,1/7/2020,0,0,0,0,0,0,0,17134873,508.544
Netherlands,1/8/2020,0,0,0,0,0,0,0,17134873,508.544
Netherlands,1/9/2020,0,0,0,0,0,0,0,17134873,508.544
Netherlands,1/10/2020,0,0,0,0,0,0,0,17134873,508.544
Netherlands,1/11/2020,0,0,0,0,0,0,0,17134873,508.544
Netherlands,1/12/2020,0,0,0,0,0,0,0,17134873,508.544
Netherlands,1/13/2020,0,0,0,0,0,0,0,17134873,508.544
Netherlands,1/14/2020,0,0,0,0,0,0,0,17134873,508.544
Netherlands,1/15/2020,0,0,0,0,0,0,0,17134873,508.544
Netherlands,1/16/2020,0,0,0,0,0,0,0,17134873,508.544
Netherlands,1/17/2020,0,0,0,0,0,0,0,17134873,508.544
Netherlands,1/18/2020,0,0,0,0,0,0,0,17134873,508.544
Netherlands,1/19/2020,0,0,0,0,0,0,0,17134873,508.544
Netherlands,1/20/2020,0,0,0,0,0,0,0,17134873,508.544
Netherlands,1/21/2020,0,0,0,0,0,0,0,17134873,508.544
Netherlands,1/22/2020,0,0,0,0,0,0,0,17134873,508.544
Netherlands,1/23/2020,0,0,0,0,0,0,0,17134873,508.544
Netherlands,1/24/2020,0,0,0,0,0,0,0,17134873,508.544
Netherlands,1/25/2020,0,0,0,0,0,0,0,17134873,508.544
Netherlands,1/26/2020,0,0,0,0,0,0,0,17134873,508.544
Netherlands,1/27/2020,0,0,0,0,0,0,0,17134873,508.544
Netherlands,1/28/2020,0,0,0,0,0,0,0,17134873,508.544
Netherlands,1/29/2020,0,0,0,0,0,0,0,17134873,508.544
Netherlands,1/30/2020,0,0,0,0,0,0,0,17134873,508.544
Netherlands,1/31/2020,0,0,0,0,0,0,0,17134873,508.544
Netherlands,2/1/2020,0,0,0,0,0,0,0,17134873,508.544
Netherlands,2/2/2020,0,0,0,0,0,0,0,17134873,508.544
Netherlands,2/3/2020,0,0,0,0,0,0,0,17134873,508.544
Netherlands,2/4/2020,0,0,0,0,0,0,0,17134873,508.544
Netherlands,2/5/2020,0,0,0,0,0,0,0,17134873,508.544
Netherlands,2/6/2020,0,0,0,0,0,0,0,17134873,508.544
Netherlands,2/7/2020,0,0,0,0,0,0,0,17134873,508.544
Netherlands,2/8/2020,0,0,0,0,0,0,0,17134873,508.544
Netherlands,2/9/2020,0,0,0,0,0,0,0,17134873,508.544
Netherlands,2/10/2020,0,0,0,0,0,0,0,17134873,508.544
Netherlands,2/11/2020,0,0,0,0,0,0,0,17134873,508.544
Netherlands,2/12/2020,0,0,0,0,0,0,0,17134873,508.544
Netherlands,2/13/2020,0,0,0,0,0,0,0,17134873,508.544
Netherlands,2/14/2020,0,0,0,0,0,0,0,17134873,508.544
Netherlands,2/15/2020,0,0,0,0,0,0,0,17134873,508.544
Netherlands,2/16/2020,0,0,0,0,0,0,0,17134873,508.544
Netherlands,2/17/2020,0,0,0,0,0,0,0,17134873,508.544
Netherlands,2/18/2020,0,0,0,0,0,0,0,17134873,508.544
Netherlands,2/19/2020,0,0,0,0,0,0,0,17134873,508.544
Netherlands,2/20/2020,0,0,0,0,0,0,0,17134873,508.544
Netherlands,2/21/2020,0,0,0,0,0,0,0,17134873,508.544
Netherlands,2/22/2020,0,0,0,0,0,0,0,17134873,508.544
Netherlands,2/23/2020,0,0,0,0,0,0,0,17134873,508.544
Netherlands,2/24/2020,0,0,0,0,0,0,0,17134873,508.544
Netherlands,2/25/2020,0,0,0,0,0,0,0,17134873,508.544
Netherlands,2/26/2020,0,0,0,0,0,0,0,17134873,508.544
Netherlands,2/27/2020,0,0,0,0,0,0,0,17134873,508.544
Netherlands,2/28/2020,1,1,0.143,0.058,0.058,0.008,0,17134873,508.544
Netherlands,2/29/2020,2,1,0.286,0.117,0.058,0.017,0,17134873,508.544
Netherlands,3/1/2020,7,5,1,0.409,0.292,0.058,0,17134873,508.544
Netherlands,3/2/2020,13,6,1.857,0.759,0.35,0.108,0,17134873,508.544
Netherlands,3/3/2020,18,5,2.571,1.05,0.292,0.15,0,17134873,508.544
Netherlands,3/4/2020,28,10,4,1.634,0.584,0.233,0,17134873,508.544
Netherlands,3/5/2020,38,10,5.429,2.218,0.584,0.317,0,17134873,508.544
Netherlands,3/6/2020,82,44,11.571,4.786,2.568,0.675,1.85,17134873,508.544
Netherlands,3/7/2020,128,46,18,7.47,2.685,1.05,1.85,17134873,508.544
Netherlands,3/8/2020,188,60,25.857,10.972,3.502,1.509,1.85,17134873,508.544
Netherlands,3/9/2020,265,77,36,15.466,4.494,2.101,10.19,17134873,508.544
Netherlands,3/10/2020,321,56,43.286,18.734,3.268,2.526,18.52,17134873,508.544
Netherlands,3/11/2020,382,61,50.571,22.294,3.56,2.951,18.52,17134873,508.544
Netherlands,3/12/2020,503,121,66.429,29.355,7.062,3.877,41.67,17134873,508.544
Netherlands,3/13/2020,614,111,76,35.833,6.478,4.435,41.67,17134873,508.544
Netherlands,3/14/2020,804,190,96.571,46.922,11.088,5.636,41.67,17134873,508.544
Netherlands,3/15/2020,959,155,110.143,55.968,9.046,6.428,54.63,17134873,508.544
Netherlands,3/16/2020,1135,176,124.286,66.239,10.271,7.253,62.04,17134873,508.544
Netherlands,3/17/2020,1413,278,156,82.463,16.224,9.104,62.04,17134873,508.544
Netherlands,3/18/2020,1705,292,189,99.505,17.041,11.03,62.04,17134873,508.544
Netherlands,3/19/2020,2051,346,221.143,119.697,20.193,12.906,70.37,17134873,508.544
Netherlands,3/20/2020,2460,409,263.714,143.567,23.869,15.391,70.37,17134873,508.544
Netherlands,3/21/2020,2994,534,312.857,174.731,31.165,18.259,70.37,17134873,508.544
Netherlands,3/22/2020,3631,637,381.714,211.907,37.176,22.277,70.37,17134873,508.544
Netherlands,3/23/2020,4204,573,438.429,245.348,33.441,25.587,74.07,17134873,508.544
Netherlands,3/24/2020,4749,545,476.571,277.154,31.806,27.813,74.07,17134873,508.544
Netherlands,3/25/2020,5560,811,550.714,324.484,47.33,32.14,74.07,17134873,508.544
Netherlands,3/26/2020,6412,852,623,374.208,49.723,36.359,74.07,17134873,508.544
Netherlands,3/27/2020,7431,1019,710.143,433.677,59.469,41.444,74.07,17134873,508.544
Netherlands,3/28/2020,8603,1172,801.286,502.076,68.399,46.763,74.07,17134873,508.544
Netherlands,3/29/2020,9762,1159,875.857,569.715,67.64,51.115,74.07,17134873,508.544
Netherlands,3/30/2020,10866,1104,951.714,634.145,64.43,55.543,74.07,17134873,508.544
Netherlands,3/31/2020,11750,884,1000.143,685.736,51.591,58.369,79.63,17134873,508.544
Netherlands,4/1/2020,12595,845,1005,735.051,49.315,58.652,79.63,17134873,508.544
Netherlands,4/2/2020,13614,1019,1028.857,794.52,59.469,60.045,79.63,17134873,508.544
Netherlands,4/3/2020,14697,1083,1038,857.724,63.204,60.578,79.63,17134873,508.544
Netherlands,4/4/2020,15723,1026,1017.143,917.602,59.878,59.361,79.63,17134873,508.544
Netherlands,4/5/2020,16627,904,980.714,970.36,52.758,57.235,79.63,17134873,508.544
Netherlands,4/6/2020,17851,1224,997.857,1041.794,71.433,58.235,79.63,17134873,508.544
Netherlands,4/7/2020,18803,952,1007.571,1097.353,55.559,58.802,79.63,17134873,508.544
Netherlands,4/8/2020,19580,777,997.857,1142.699,45.346,58.235,79.63,17134873,508.544
Netherlands,4/9/2020,20549,969,990.714,1199.25,56.551,57.819,79.63,17134873,508.544
Netherlands,4/10/2020,21762,1213,1009.286,1270.042,70.791,58.902,79.63,17134873,508.544
Netherlands,4/11/2020,23097,1335,1053.429,1347.953,77.911,61.479,79.63,17134873,508.544
Netherlands,4/12/2020,24413,1316,1112.286,1424.755,76.802,64.914,79.63,17134873,508.544
Netherlands,4/13/2020,25587,1174,1105.143,1493.27,68.515,64.497,79.63,17134873,508.544
Netherlands,4/14/2020,26551,964,1106.857,1549.53,56.26,64.597,79.63,17134873,508.544
Netherlands,4/15/2020,27419,868,1119.857,1600.187,50.657,65.355,79.63,17134873,508.544
Netherlands,4/16/2020,28153,734,1086.286,1643.024,42.837,63.396,79.63,17134873,508.544
Netherlands,4/17/2020,29214,1061,1064.571,1704.944,61.921,62.129,79.63,17134873,508.544
Netherlands,4/18/2020,30449,1235,1050.286,1777.019,72.075,61.295,79.63,17134873,508.544
Netherlands,4/19/2020,31589,1140,1025.143,1843.55,66.531,59.828,79.63,17134873,508.544
Netherlands,4/20/2020,32655,1066,1009.714,1905.763,62.212,58.927,79.63,17134873,508.544
Netherlands,4/21/2020,33405,750,979.143,1949.533,43.77,57.143,79.63,17134873,508.544
Netherlands,4/22/2020,34134,729,959.286,1992.078,42.545,55.984,79.63,17134873,508.544
Netherlands,4/23/2020,34842,708,955.571,2033.397,41.319,55.768,79.63,17134873,508.544
Netherlands,4/24/2020,35729,887,930.714,2085.163,51.766,54.317,79.63,17134873,508.544
Netherlands,4/25/2020,36535,806,869.429,2132.201,47.039,50.74,79.63,17134873,508.544
Netherlands,4/26/2020,37190,655,800.143,2170.428,38.226,46.697,79.63,17134873,508.544
Netherlands,4/27/2020,37845,655,741.429,2208.654,38.226,43.27,79.63,17134873,508.544
Netherlands,4/28/2020,38245,400,691.429,2231.998,23.344,40.352,79.63,17134873,508.544
Netherlands,4/29/2020,38416,171,611.714,2241.978,9.98,35.7,79.63,17134873,508.544
Netherlands,4/30/2020,38802,386,565.714,2264.505,22.527,33.015,79.63,17134873,508.544
Netherlands,5/1/2020,39316,514,512.429,2294.502,29.997,29.906,79.63,17134873,508.544
Netherlands,5/2/2020,39791,475,465.143,2322.223,27.721,27.146,79.63,17134873,508.544
Netherlands,5/3/2020,40236,445,435.143,2348.194,25.97,25.395,79.63,17134873,508.544
Netherlands,5/4/2020,40571,335,389.429,2367.744,19.551,22.727,79.63,17134873,508.544
Netherlands,5/5/2020,40770,199,360.714,2379.358,11.614,21.051,79.63,17134873,508.544
Netherlands,5/6/2020,41087,317,381.571,2397.858,18.5,22.269,79.63,17134873,508.544
Netherlands,5/7/2020,41319,232,359.571,2411.398,13.54,20.985,79.63,17134873,508.544
Netherlands,5/8/2020,41774,455,351.143,2437.952,26.554,20.493,79.63,17134873,508.544
Netherlands,5/9/2020,42093,319,328.857,2456.569,18.617,19.192,79.63,17134873,508.544
Netherlands,5/10/2020,42382,289,306.571,2473.435,16.866,17.892,79.63,17134873,508.544
Netherlands,5/11/2020,42627,245,293.714,2487.734,14.298,17.141,68.52,17134873,508.544
Netherlands,5/12/2020,42788,161,288.286,2497.13,9.396,16.825,68.52,17134873,508.544
Netherlands,5/13/2020,42984,196,271,2508.568,11.439,15.816,68.52,17134873,508.544
Netherlands,5/14/2020,43211,227,270.286,2521.816,13.248,15.774,68.52,17134873,508.544
Netherlands,5/15/2020,43481,270,243.857,2537.574,15.757,14.232,68.52,17134873,508.544
Netherlands,5/16/2020,43681,200,226.857,2549.246,11.672,13.239,68.52,17134873,508.544
Netherlands,5/17/2020,43870,189,212.571,2560.276,11.03,12.406,68.52,17134873,508.544
Netherlands,5/18/2020,43995,125,195.429,2567.571,7.295,11.405,68.52,17134873,508.544
Netherlands,5/19/2020,44141,146,193.286,2576.091,8.521,11.28,68.52,17134873,508.544
Netherlands,5/20/2020,44249,108,180.714,2582.394,6.303,10.547,68.52,17134873,508.544
Netherlands,5/21/2020,44447,198,176.571,2593.95,11.555,10.305,68.52,17134873,508.544
Netherlands,5/22/2020,44700,253,174.143,2608.715,14.765,10.163,68.52,17134873,508.544
Netherlands,5/23/2020,44888,188,172.429,2619.687,10.972,10.063,68.52,17134873,508.544
Netherlands,5/24/2020,45064,176,170.571,2629.958,10.271,9.955,68.52,17134873,508.544
Netherlands,5/25/2020,45236,172,177.286,2639.996,10.038,10.346,68.52,17134873,508.544
Netherlands,5/26/2020,45445,209,186.286,2652.194,12.197,10.872,68.52,17134873,508.544
Netherlands,5/27/2020,45578,133,189.857,2659.956,7.762,11.08,68.52,17134873,508.544
Netherlands,5/28/2020,45768,190,188.714,2671.044,11.088,11.013,68.52,17134873,508.544
Netherlands,5/29/2020,45950,182,178.571,2681.666,10.622,10.422,68.52,17134873,508.544
Netherlands,5/30/2020,46126,176,176.857,2691.937,10.271,10.321,68.52,17134873,508.544
Netherlands,5/31/2020,46257,131,170.429,2699.582,7.645,9.946,68.52,17134873,508.544
Netherlands,6/1/2020,46442,185,172.286,2710.379,10.797,10.055,62.96,17134873,508.544
Netherlands,6/2/2020,46545,103,157.143,2716.39,6.011,9.171,62.96,17134873,508.544
Netherlands,6/3/2020,46647,102,152.714,2722.343,5.953,8.912,62.96,17134873,508.544
Netherlands,6/4/2020,46733,86,137.857,2727.362,5.019,8.045,62.96,17134873,508.544
Netherlands,6/5/2020,46942,209,141.714,2739.559,12.197,8.271,62.96,17134873,508.544
Netherlands,6/6/2020,47152,210,146.571,2751.815,12.256,8.554,62.96,17134873,508.544
Netherlands,6/7/2020,47335,183,154,2762.495,10.68,8.988,62.96,17134873,508.544
Netherlands,6/8/2020,47574,239,161.714,2776.443,13.948,9.438,62.96,17134873,508.544
Netherlands,6/9/2020,47739,165,170.571,2786.073,9.629,9.955,62.96,17134873,508.544
Netherlands,6/10/2020,47903,164,179.429,2795.644,9.571,10.472,62.96,17134873,508.544
Netherlands,6/11/2020,48087,184,193.429,2806.382,10.738,11.289,62.96,17134873,508.544
Netherlands,6/12/2020,48251,164,187,2815.953,9.571,10.913,62.96,17134873,508.544
Netherlands,6/13/2020,48461,210,187,2828.209,12.256,10.913,62.96,17134873,508.544
Netherlands,6/14/2020,48640,179,186.429,2838.655,10.447,10.88,62.96,17134873,508.544
Netherlands,6/15/2020,48783,143,172.714,2847.001,8.346,10.08,59.26,17134873,508.544
Netherlands,6/16/2020,48948,165,172.714,2856.63,9.629,10.08,59.26,17134873,508.544
Netherlands,6/17/2020,49087,139,169.143,2864.743,8.112,9.871,59.26,17134873,508.544
Netherlands,6/18/2020,49204,117,159.571,2871.571,6.828,9.313,59.26,17134873,508.544
Netherlands,6/19/2020,49319,115,152.571,2878.282,6.711,8.904,59.26,17134873,508.544
Netherlands,6/20/2020,49426,107,137.857,2884.527,6.245,8.045,59.26,17134873,508.544
Netherlands,6/21/2020,49502,76,123.143,2888.962,4.435,7.187,59.26,17134873,508.544
Netherlands,6/22/2020,49593,91,115.714,2894.273,5.311,6.753,59.26,17134873,508.544
Netherlands,6/23/2020,49658,65,101.429,2898.066,3.793,5.919,59.26,17134873,508.544
Netherlands,6/24/2020,49722,64,90.714,2901.801,3.735,5.294,59.26,17134873,508.544
Netherlands,6/25/2020,49804,82,85.714,2906.587,4.786,5.002,59.26,17134873,508.544
Netherlands,6/26/2020,49914,110,85,2913.007,6.42,4.961,59.26,17134873,508.544
Netherlands,6/27/2020,50005,91,82.714,2918.318,5.311,4.827,59.26,17134873,508.544
Netherlands,6/28/2020,50074,69,81.714,2922.344,4.027,4.769,59.26,17134873,508.544
Netherlands,6/29/2020,50147,73,79.143,2926.605,4.26,4.619,59.26,17134873,508.544
Netherlands,6/30/2020,50223,76,80.714,2931.04,4.435,4.711,59.26,17134873,508.544
Netherlands,7/1/2020,50273,50,78.714,2933.958,2.918,4.594,39.81,17134873,508.544
Netherlands,7/2/2020,50335,62,75.857,2937.576,3.618,4.427,39.81,17134873,508.544
Netherlands,7/3/2020,50412,77,71.143,2942.07,4.494,4.152,39.81,17134873,508.544
Netherlands,7/4/2020,50487,75,68.857,2946.447,4.377,4.019,39.81,17134873,508.544
Netherlands,7/5/2020,50548,61,67.714,2950.007,3.56,3.952,39.81,17134873,508.544
Netherlands,7/6/2020,50621,73,67.714,2954.268,4.26,3.952,39.81,17134873,508.544
Netherlands,7/7/2020,50657,36,62,2956.369,2.101,3.618,39.81,17134873,508.544
Netherlands,7/8/2020,50694,37,60.143,2958.528,2.159,3.51,39.81,17134873,508.544
Netherlands,7/9/2020,50746,52,58.714,2961.563,3.035,3.427,39.81,17134873,508.544
Netherlands,7/10/2020,50798,52,55.143,2964.597,3.035,3.218,39.81,17134873,508.544
Netherlands,7/11/2020,50840,42,50.429,2967.049,2.451,2.943,39.81,17134873,508.544
Netherlands,7/12/2020,50921,81,53.286,2971.776,4.727,3.11,39.81,17134873,508.544
Netherlands,7/13/2020,51022,101,57.286,2977.67,5.894,3.343,39.81,17134873,508.544
Netherlands,7/14/2020,51093,71,62.286,2981.814,4.144,3.635,39.81,17134873,508.544
Netherlands,7/15/2020,51146,53,64.571,2984.907,3.093,3.768,39.81,17134873,508.544
Netherlands,7/16/2020,51252,106,72.286,2991.093,6.186,4.219,39.81,17134873,508.544
Netherlands,7/17/2020,51351,99,79,2996.871,5.778,4.61,39.81,17134873,508.544
Netherlands,7/18/2020,51454,103,87.714,3002.882,6.011,5.119,39.81,17134873,508.544
Netherlands,7/19/2020,51581,127,94.286,3010.294,7.412,5.503,39.81,17134873,508.544
Netherlands,7/20/2020,51725,144,100.429,3018.698,8.404,5.861,39.81,17134873,508.544
Netherlands,7/21/2020,51910,185,116.714,3029.494,10.797,6.812,39.81,17134873,508.544
Netherlands,7/22/2020,52073,163,132.429,3039.007,9.513,7.729,39.81,17134873,508.544
Netherlands,7/23/2020,52241,168,141.286,3048.812,9.805,8.246,39.81,17134873,508.544
Netherlands,7/24/2020,52404,163,150.429,3058.324,9.513,8.779,39.81,17134873,508.544
Netherlands,7/25/2020,52595,191,163,3069.471,11.147,9.513,39.81,17134873,508.544
Netherlands,7/26/2020,52732,137,164.429,3077.467,7.995,9.596,39.81,17134873,508.544
Netherlands,7/27/2020,52946,214,174.429,3089.956,12.489,10.18,39.81,17134873,508.544
Netherlands,7/28/2020,53151,205,177.286,3101.92,11.964,10.346,39.81,17134873,508.544
Netherlands,7/29/2020,53374,223,185.857,3114.934,13.014,10.847,39.81,17134873,508.544
